jahr;quelle;allgemeines_schlagwort;spezifisches_schlagwort;satz;kwic;url
2001;SPIEGEL;anschlag;world trade center;Eine Tasche wie viele andere, so schien es zunächst, Routine für den »Lost Luggage«-Schalter - bis das World Trade Center zusammenstürzte.</p><p> Ein paar Stunden nach dem Anschlag wurde die Tasche durchsucht, und neben Piloten-Uniformen und Flugvideos, notierte das FBI, sei auch ein »Abschiedsbrief« gefunden worden.;Stunden nach dem Anschlag wurde die Tasche;https://www.spiegel.de/politik/anleitung-zum-massenmord-a-4bd7f0fd-0002-0001-0000-000020240145
2001;SPIEGEL;angriff;world trade center;War der Angriff auf das World Trade Center eine Art Meilenstein im Kampf gegen den US-Kapitalismus?</p><p> Chalid: Die Anschläge in New York und Washington sind ein entsetzliches Verbrechen.;War der Angriff auf das World;https://www.spiegel.de/politik/israels-besatzung-ist-terror-a-cf48ecb4-0002-0001-0000-000020240756
2001;SPIEGEL;anschlag;world trade center;Der Anschlag auf das World Trade Center und auf das Pentagon ist weder Teil eines Befreiungskampfes, noch dient er einer guten Sache.;Der Anschlag auf das World;https://www.spiegel.de/politik/israels-besatzung-ist-terror-a-cf48ecb4-0002-0001-0000-000020240756
2001;SPIEGEL;anschlag;bin laden;Welche überraschenden Zwischenergebnisse aber unterwegs zu Tage gefördert werden, zeigt sich am Beispiel der Deutschen Bank und ihrem Topkunden, der Familie Bin Laden.</p><p> Zwei Tage nach dem Anschlag hatte Anne Binstock von der Deutschen Bank in New York die »Cambridge«-Spur aufgenommen.;Tage nach dem Anschlag hatte Anne Binstock;https://www.spiegel.de/wirtschaft/codename-cambridge-a-bf4674fe-0002-0001-0000-000020240357
2001;SPIEGEL;attacke;world trade center;Das Stück gehörte zu den fünf Shows, die in der Woche nach der Attacke aufs World Trade Center zumachten.;Woche nach der Attacke aufs World Trade;https://www.spiegel.de/panorama/die-stunde-der-komoedianten-a-e7e16b19-0002-0001-0000-000020240566
2001;SPIEGEL;anschlag;world trade center;<p> Nur wenige Stunden nach dem Anschlag auf das World Trade Center lief die Fahndung auch im Internet auf Hochtouren.;Stunden nach dem Anschlag auf das World;https://www.spiegel.de/wissenschaft/botschaft-im-pornobild-a-1f416c3e-0002-0001-0000-000020240870
2001;SPIEGEL;tat;world trade center;Doch die US-Behörden hatten Glück: Jussuf kam nicht mehr dazu, die geplanten Anschläge auf Flugzeuge in die Tat umzusetzen, weil er nach seinem Bombenangriff auf das World Trade Center 1993 festgenommen wurde.</p><p> Noch schwieriger wird es für die Fahnder, wenn es Terroristen gelingt, ihre Unterredung vollkommen im Verborgenen zu führen.;Flugzeuge in die Tat umzusetzen weil er;https://www.spiegel.de/wissenschaft/botschaft-im-pornobild-a-1f416c3e-0002-0001-0000-000020240870
2001;SPIEGEL;angriff;world trade center;In einer internen Anweisung erinnerte Jukes an das strikte Neutralitätsgebot des News-Unternehmens auch im Falle des Terroranschlags auf das World Trade Center mit 6000 Toten: »Wir alle wissen, was für die einen ein Terrorist ist, ist für die anderen ein Freiheitskämpfer, deshalb benutzt Reuters aus Prinzip nicht das Wort Terrorist.« Am praktischen Beispiel dargestellt, erläuterte Jukes: »Um offen zu sein, es erhöht kaum den Nachrichtenwert, den Angriff auf das World Trade Center einen terroristischen Angriff zu nennen.« Nicht alle der 2500 Reuters-Journalisten scheinen über die Sprachregelung glücklich zu sein.;den Nachrichtenwert den Angriff auf das World;https://www.spiegel.de/politik/stephen-jukes-a-4c52952b-0002-0001-0000-000020241123
2001;SPIEGEL;attentat;osama bin laden;Dessen Führer Aiman al-Sawahiri organisierte wohl 1981 das Attentat auf den Präsidenten Sadat wie später ein Dutzend anderer blutiger Anschläge - er gilt als engster Vertrauter und Chefplaner von Osama Bin Laden.</p><p> Für militante Islamisten gipfelte die Demütigung in der Niederlage gegen Israel im Sechstagekrieg 1967 und der fortdauernden Besetzung arabischen Landes.;wohl 1981 das Attentat auf den Präsidenten;https://www.spiegel.de/politik/gott-will-es-a-69a2d7a2-0002-0001-0000-000020289346
2001;SPIEGEL;attentat;bin laden;Dessen Führer Aiman al-Sawahiri organisierte wohl 1981 das Attentat auf den Präsidenten Sadat wie später ein Dutzend anderer blutiger Anschläge - er gilt als engster Vertrauter und Chefplaner von Osama Bin Laden.</p><p> Für militante Islamisten gipfelte die Demütigung in der Niederlage gegen Israel im Sechstagekrieg 1967 und der fortdauernden Besetzung arabischen Landes.;wohl 1981 das Attentat auf den Präsidenten;https://www.spiegel.de/politik/gott-will-es-a-69a2d7a2-0002-0001-0000-000020289346
2001;SPIEGEL;terrorakt;world trade center;Außenminister Joschka Fischer saß im Flieger Richtung Damaskus und studierte die Presse.</p><p> Im Nato-Hauptquartier präsentierte der amerikanische Regierungsbeauftragte Francis Taylor derweil Nato-Generalsekretär George Robertson und den eilends zusammengerufenen Vertretern der anderen 18 Nato-Staaten mit Dias und Overhead-Projektionen Belege dafür, dass der Terrorakt gegen das World Trade Center vom 11.;dafür dass der Terrorakt gegen das World;https://www.spiegel.de/politik/die-neue-allianz-a-44c79262-0002-0001-0000-000020289295
2001;SPIEGEL;anschlag;world trade center;In einer streng vertraulichen Sitzung des Militärausschusses des Bündnisses vorige Woche in Brüssel lautete die Analyse: Die hochgerüstete Nato-Luftabwehr hätte auch in Europa einen Anschlag wie auf das Pentagon und das World Trade Center nicht verhindern können.</p><p> Der Militärrat diskutierte auch die Frage, was zu tun sei, wenn eine gekaperte Zivilmaschine in Europa wieder als riesige Benzinbombe auf ein Ziel voller Menschen gesteuert werde.;in Europa einen Anschlag wie auf das;https://www.spiegel.de/politik/die-neue-allianz-a-44c79262-0002-0001-0000-000020289295
2001;SPIEGEL;angriff;osama bin laden;Unsere Soldaten haben das Beste an Ausbildung und Schutz verdient.</p><p> SPIEGEL: Welche Belege haben Sie eigentlich dafür, dass die Anschläge in New York und Washington ein »Angriff von außen« waren, was Voraussetzung für den Bündnisfall ist?</p><p> Scharping: Wenn man alle Informationen betrachtet, führt dies sehr eindeutig nach Afghanistan und zu Osama Bin Laden.;und Washington ein Angriff von außen waren;https://www.spiegel.de/politik/eine-chance-in-der-tragoedie-a-aac9f34e-0002-0001-0000-000020289297
2001;SPIEGEL;angriff;bin laden;Unsere Soldaten haben das Beste an Ausbildung und Schutz verdient.</p><p> SPIEGEL: Welche Belege haben Sie eigentlich dafür, dass die Anschläge in New York und Washington ein »Angriff von außen« waren, was Voraussetzung für den Bündnisfall ist?</p><p> Scharping: Wenn man alle Informationen betrachtet, führt dies sehr eindeutig nach Afghanistan und zu Osama Bin Laden.;und Washington ein Angriff von außen waren;https://www.spiegel.de/politik/eine-chance-in-der-tragoedie-a-aac9f34e-0002-0001-0000-000020289297
2001;SPIEGEL;anschlag;world trade center;Tatsächlich treten in Talkshows wie »Offener Dialog« oder »Argument und Gegenargument« auch Verschwörungstheoretiker auf, die Juden für den Anschlag auf das World Trade Center verantwortlich machen.</p><p> Al-Dschasira verbirgt seine panarabischen Sympathien nicht, andererseits ist es der einzige arabische Sender, der regelmäßig israelische Politiker zu Wort kommen lässt.;Juden für den Anschlag auf das World;https://www.spiegel.de/politik/mehr-als-eine-meinung-a-ea763fa1-0002-0001-0000-000020289308
2001;SPIEGEL;anschlag;world trade center;Bereits vor dem Anschlag auf das New Yorker World Trade Center bangte Südkoreas Fußballchef und Fifa-Vize Chung um den Erfolg des »größten Ereignisses auf dem Planeten«.</p><p> Anlass des Streits zwischen dem ungleichen Gastgeber-Duo ist wieder einmal dessen blutige Vergangenheit.;Bereits vor dem Anschlag auf das New;https://www.spiegel.de/sport/zwangsehe-unter-druck-a-d69bd511-0002-0001-0000-000020289320
2001;SPIEGEL;anschlag;world trade center;Nach dem mörderischen Anschlag auf das World Trade Center in Manhattan klingen solche aufgewärmten Sponti-Sprüche einfach nur makaber und widerwärtig.;Nach dem mörderischen Anschlag auf das World;https://www.spiegel.de/kultur/risiko-der-freiheit-a-ab0b9979-0002-0001-0000-000020289397
2001;SPIEGEL;tat;osama bin laden;10.</p><p> AFGHANISTAN II Der einzige Zeuge des Anschlags auf Ahmed Schah Massud, den Führer der Nordallianz, macht Osama Bin Laden für die Tat verantwortlich.</p><p> UNGLÜCK Ein russisches Passagierflug- zeug vom Typ Tu-154 mit mehr als 70 Menschen an Bord explodiert über dem Schwarzen Meer.;Laden für die Tat verantwortlich p p;https://www.spiegel.de/politik/chronik-a-91885599-0002-0001-0000-000020289405
2001;SPIEGEL;tat;bin laden;10.</p><p> AFGHANISTAN II Der einzige Zeuge des Anschlags auf Ahmed Schah Massud, den Führer der Nordallianz, macht Osama Bin Laden für die Tat verantwortlich.</p><p> UNGLÜCK Ein russisches Passagierflug- zeug vom Typ Tu-154 mit mehr als 70 Menschen an Bord explodiert über dem Schwarzen Meer.;Laden für die Tat verantwortlich p p;https://www.spiegel.de/politik/chronik-a-91885599-0002-0001-0000-000020289405
2001;SPIEGEL;angriff;osama bin laden;Sollten sie bereit sein, den Terroristenchef Osama Bin Laden sowie dessen »Führer, Leutnants und andere Strauchdiebe und Kriminelle« endlich »auszuspucken«, könnten die USA »neu überdenken, was wir mit ihrem Land machen«.</p><p> Zwischen den Bombenschlägen und den markigen Worten entschwand endgültig jede Klarheit darüber, ob die Amerikaner wirklich nur den Terroristen das Handwerk legen wollten, oder ob sie mangels eindeutiger Hinweise auf deren Aufenthaltsort dem ganzen Land den Krieg erklärt hatten - einen Krieg im Dunkeln, ohne klar erkennbare Gegner, ohne fest umrissene Ziele und womöglich auch ohne Sieger.</p><p> In Asien empfanden Muslime Amerikas Attacke - wie von Bin Laden vorhergesagt - als Angriff auf ihre Religion.;Laden vorhergesagt als Angriff auf ihre Religion;https://www.spiegel.de/politik/krieg-im-dunkeln-a-4167bd5e-0002-0001-0000-000020354340
2001;SPIEGEL;angriff;bin laden;Sollten sie bereit sein, den Terroristenchef Osama Bin Laden sowie dessen »Führer, Leutnants und andere Strauchdiebe und Kriminelle« endlich »auszuspucken«, könnten die USA »neu überdenken, was wir mit ihrem Land machen«.</p><p> Zwischen den Bombenschlägen und den markigen Worten entschwand endgültig jede Klarheit darüber, ob die Amerikaner wirklich nur den Terroristen das Handwerk legen wollten, oder ob sie mangels eindeutiger Hinweise auf deren Aufenthaltsort dem ganzen Land den Krieg erklärt hatten - einen Krieg im Dunkeln, ohne klar erkennbare Gegner, ohne fest umrissene Ziele und womöglich auch ohne Sieger.</p><p> In Asien empfanden Muslime Amerikas Attacke - wie von Bin Laden vorhergesagt - als Angriff auf ihre Religion.;Laden vorhergesagt als Angriff auf ihre Religion;https://www.spiegel.de/politik/krieg-im-dunkeln-a-4167bd5e-0002-0001-0000-000020354340
2001;SPIEGEL;attacke;osama bin laden;Sollten sie bereit sein, den Terroristenchef Osama Bin Laden sowie dessen »Führer, Leutnants und andere Strauchdiebe und Kriminelle« endlich »auszuspucken«, könnten die USA »neu überdenken, was wir mit ihrem Land machen«.</p><p> Zwischen den Bombenschlägen und den markigen Worten entschwand endgültig jede Klarheit darüber, ob die Amerikaner wirklich nur den Terroristen das Handwerk legen wollten, oder ob sie mangels eindeutiger Hinweise auf deren Aufenthaltsort dem ganzen Land den Krieg erklärt hatten - einen Krieg im Dunkeln, ohne klar erkennbare Gegner, ohne fest umrissene Ziele und womöglich auch ohne Sieger.</p><p> In Asien empfanden Muslime Amerikas Attacke - wie von Bin Laden vorhergesagt - als Angriff auf ihre Religion.;empfanden Muslime Amerikas Attacke wie von Bin;https://www.spiegel.de/politik/krieg-im-dunkeln-a-4167bd5e-0002-0001-0000-000020354340
2001;SPIEGEL;attacke;bin laden;Sollten sie bereit sein, den Terroristenchef Osama Bin Laden sowie dessen »Führer, Leutnants und andere Strauchdiebe und Kriminelle« endlich »auszuspucken«, könnten die USA »neu überdenken, was wir mit ihrem Land machen«.</p><p> Zwischen den Bombenschlägen und den markigen Worten entschwand endgültig jede Klarheit darüber, ob die Amerikaner wirklich nur den Terroristen das Handwerk legen wollten, oder ob sie mangels eindeutiger Hinweise auf deren Aufenthaltsort dem ganzen Land den Krieg erklärt hatten - einen Krieg im Dunkeln, ohne klar erkennbare Gegner, ohne fest umrissene Ziele und womöglich auch ohne Sieger.</p><p> In Asien empfanden Muslime Amerikas Attacke - wie von Bin Laden vorhergesagt - als Angriff auf ihre Religion.;empfanden Muslime Amerikas Attacke wie von Bin;https://www.spiegel.de/politik/krieg-im-dunkeln-a-4167bd5e-0002-0001-0000-000020354340
2001;SPIEGEL;anschlag;world trade center;Allein 67 Bombendrohungen gingen seit dem Anschlag auf das World Trade Center bis vergangenen Freitag bei der Berliner Polizei ein, fünfmal so viele wie im Durchschnitt der vergangenen Monate.;gingen seit dem Anschlag auf das World;https://www.spiegel.de/politik/die-stadt-dreht-durch-a-7629b02d-0002-0001-0000-000020353667
2001;SPIEGEL;anschlag;twin towers;"Spinner und Fälscher, Verschwörungstheoretiker und Weltuntergangspropheten haben Hochsaison - und finden ein oftmals erstaunlich unkritisches Publikum.</p><p> Viele User, wundert sich die »New York Times«, hätten zunehmend Schwierigkeiten, »Online-Gerüchte und Realität zu unterscheiden«.</p><p> Da kursiert seit Wochen ein angeblicher Aufruf der Nasa im Netz, »heute« (ohne Datumsangabe) eine Kerze vor die Tür zu stellen; die US-Raumfahrtbehörde plane, die flackernde Solidaritätsbekundung für die New Yorker Opfer per nächtlicher Satellitenaufnahme zu dokumentieren - schlicht erlogen.</p><p> Oder da rumort die Wandersage durchs Web, Osama Bin Laden ziehe als Großaktionär eines Monopolisten, der Gummi arabicum herstelle, Profit aus jedem Produkt vom Bier über Brause bis zum Bonbon, dem der Stoff als Bindemittel zugefügt ist - schön erfunden.</p><p> Wie der Geist aus der Flasche ist kaum je wieder einzufangen, was über die Gerüchteschleuder Internet in die Welt gesetzt worden ist; Dementis vermögen die E-Mail-Lawinen in aller Regel nicht zu stoppen.</p><p> Einen Monat nach den Massenmorden von New York und Washington geistern noch immer die haarsträubendsten Geschichten durchs Netz - etwa die Story vom Büroangestellten, der sich aus dem brennenden World Trade Center (WTC) gerettet habe, indem er auf einer Schreibtischplatte durch die Luft gesurft sei; oder die Mär vom Astrologen Nostradamus, der, obwohl bereits 1566 gestorben, im Jahre 1654 einen Anschlag auf »zwei Brüder« (die Twin Towers!) vorhergesagt habe; oder die Legende von den Außerirdischen, die sofort nach dem Crash per Ufo die obersten WTC-Etagen evakuiert hätten.</p><p> Schier unglaublich, was das Web-Publikum alles glaubt - und was es ungeprüft per Mausklick weitergibt.";Jahre 1654 einen Anschlag auf zwei Brüder;https://www.spiegel.de/politik/pentagon-und-pentagramm-a-d058966e-0002-0001-0000-000020354012
2001;SPIEGEL;anschlag;wtc;"Spinner und Fälscher, Verschwörungstheoretiker und Weltuntergangspropheten haben Hochsaison - und finden ein oftmals erstaunlich unkritisches Publikum.</p><p> Viele User, wundert sich die »New York Times«, hätten zunehmend Schwierigkeiten, »Online-Gerüchte und Realität zu unterscheiden«.</p><p> Da kursiert seit Wochen ein angeblicher Aufruf der Nasa im Netz, »heute« (ohne Datumsangabe) eine Kerze vor die Tür zu stellen; die US-Raumfahrtbehörde plane, die flackernde Solidaritätsbekundung für die New Yorker Opfer per nächtlicher Satellitenaufnahme zu dokumentieren - schlicht erlogen.</p><p> Oder da rumort die Wandersage durchs Web, Osama Bin Laden ziehe als Großaktionär eines Monopolisten, der Gummi arabicum herstelle, Profit aus jedem Produkt vom Bier über Brause bis zum Bonbon, dem der Stoff als Bindemittel zugefügt ist - schön erfunden.</p><p> Wie der Geist aus der Flasche ist kaum je wieder einzufangen, was über die Gerüchteschleuder Internet in die Welt gesetzt worden ist; Dementis vermögen die E-Mail-Lawinen in aller Regel nicht zu stoppen.</p><p> Einen Monat nach den Massenmorden von New York und Washington geistern noch immer die haarsträubendsten Geschichten durchs Netz - etwa die Story vom Büroangestellten, der sich aus dem brennenden World Trade Center (WTC) gerettet habe, indem er auf einer Schreibtischplatte durch die Luft gesurft sei; oder die Mär vom Astrologen Nostradamus, der, obwohl bereits 1566 gestorben, im Jahre 1654 einen Anschlag auf »zwei Brüder« (die Twin Towers!) vorhergesagt habe; oder die Legende von den Außerirdischen, die sofort nach dem Crash per Ufo die obersten WTC-Etagen evakuiert hätten.</p><p> Schier unglaublich, was das Web-Publikum alles glaubt - und was es ungeprüft per Mausklick weitergibt.";Jahre 1654 einen Anschlag auf zwei Brüder;https://www.spiegel.de/politik/pentagon-und-pentagramm-a-d058966e-0002-0001-0000-000020354012
